country,iso3,who_region,month_start,month_lab,cases,deaths
El Salvador,SLV,AMRO,2023/7/1,2023-07,0,0
El Salvador,SLV,AMRO,2023/8/1,2023-08,0,0
El Salvador,SLV,AMRO,2023/9/1,2023-09,0,0
El Salvador,SLV,AMRO,2023/10/1,2023-10,0,0
El Salvador,SLV,AMRO,2023/11/1,2023-11,0,0
El Salvador,SLV,AMRO,2023/12/1,2023-12,0,0
El Salvador,SLV,AMRO,2024/1/1,2024-01,0,0
El Salvador,SLV,AMRO,2024/2/1,2024-02,0,0
El Salvador,SLV,AMRO,2024/3/1,2024-03,0,0
El Salvador,SLV,AMRO,2024/4/1,2024-04,0,0
El Salvador,SLV,AMRO,2024/5/1,2024-05,0,0
El Salvador,SLV,AMRO,2024/6/1,2024-06,0,0
El Salvador,SLV,AMRO,2024/7/1,2024-07,0,0
El Salvador,SLV,AMRO,2024/8/1,2024-08,0,0
El Salvador,SLV,AMRO,2024/9/1,2024-09,0,0
Estonia,EST,EURO,2022/6/1,2022-06,1,0
Estonia,EST,EURO,2022/7/1,2022-07,4,0
Estonia,EST,EURO,2022/8/1,2022-08,5,0
Estonia,EST,EURO,2022/9/1,2022-09,1,0
Estonia,EST,EURO,2022/10/1,2022-10,0,0
Estonia,EST,EURO,2022/11/1,2022-11,0,0
Estonia,EST,EURO,2022/12/1,2022-12,0,0
Estonia,EST,EURO,2023/1/1,2023-01,0,0
Estonia,EST,EURO,2023/2/1,2023-02,0,0
Estonia,EST,EURO,2023/3/1,2023-03,0,0
Estonia,EST,EURO,2023/4/1,2023-04,0,0
Estonia,EST,EURO,2023/5/1,2023-05,0,0
Estonia,EST,EURO,2023/6/1,2023-06,0,0
Estonia,EST,EURO,2023/7/1,2023-07,0,0
Estonia,EST,EURO,2023/8/1,2023-08,0,0
Estonia,EST,EURO,2023/9/1,2023-09,0,0
Estonia,EST,EURO,2023/10/1,2023-10,0,0
Estonia,EST,EURO,2023/11/1,2023-11,0,0
Estonia,EST,EURO,2023/12/1,2023-12,0,0
Estonia,EST,EURO,2024/1/1,2024-01,0,0
Estonia,EST,EURO,2024/2/1,2024-02,0,0
Estonia,EST,EURO,2024/3/1,2024-03,0,0
Estonia,EST,EURO,2024/4/1,2024-04,0,0
Estonia,EST,EURO,2024/5/1,2024-05,0,0
Estonia,EST,EURO,2024/6/1,2024-06,0,0
Estonia,EST,EURO,2024/7/1,2024-07,0,0
Estonia,EST,EURO,2024/8/1,2024-08,0,0
Estonia,EST,EURO,2024/9/1,2024-09,0,0
Finland,FIN,EURO,2022/5/1,2022-05,1,0
Finland,FIN,EURO,2022/6/1,2022-06,3,0
Finland,FIN,EURO,2022/7/1,2022-07,13,0
Finland,FIN,EURO,2022/8/1,2022-08,5,0
Finland,FIN,EURO,2022/9/1,2022-09,18,0
Finland,FIN,EURO,2022/10/1,2022-10,1,0
Finland,FIN,EURO,2022/11/1,2022-11,1,0
Finland,FIN,EURO,2022/12/1,2022-12,0,0
Finland,FIN,EURO,2023/1/1,2023-01,0,0
Finland,FIN,EURO,2023/2/1,2023-02,0,0
Finland,FIN,EURO,2023/3/1,2023-03,0,0
Finland,FIN,EURO,2023/4/1,2023-04,0,0
Finland,FIN,EURO,2023/5/1,2023-05,0,0
Finland,FIN,EURO,2023/6/1,2023-06,0,0
Finland,FIN,EURO,2023/7/1,2023-07,0,0
Finland,FIN,EURO,2023/8/1,2023-08,0,0
Finland,FIN,EURO,2023/9/1,2023-09,0,0
Finland,FIN,EURO,2023/10/1,2023-10,1,0
Finland,FIN,EURO,2023/11/1,2023-11,0,0
Finland,FIN,EURO,2023/12/1,2023-12,0,0
Finland,FIN,EURO,2024/1/1,2024-01,-1,0
Finland,FIN,EURO,2024/2/1,2024-02,1,0
Finland,FIN,EURO,2024/3/1,2024-03,0,0
Finland,FIN,EURO,2024/4/1,2024-04,0,0
Finland,FIN,EURO,2024/5/1,2024-05,0,0
Finland,FIN,EURO,2024/6/1,2024-06,0,0
Finland,FIN,EURO,2024/7/1,2024-07,0,0
Finland,FIN,EURO,2024/8/1,2024-08,0,0
Finland,FIN,EURO,2024/9/1,2024-09,0,0
France,FRA,EURO,2022/5/1,2022-05,17,0
France,FRA,EURO,2022/6/1,2022-06,481,0
France,FRA,EURO,2022/7/1,2022-07,1339,0
France,FRA,EURO,2022/8/1,2022-08,1710,0
France,FRA,EURO,2022/9/1,2022-09,452,0
France,FRA,EURO,2022/10/1,2022-10,95,0
France,FRA,EURO,2022/11/1,2022-11,13,0
France,FRA,EURO,2022/12/1,2022-12,7,0
France,FRA,EURO,2023/1/1,2023-01,14,0
France,FRA,EURO,2023/2/1,2023-02,0,0
France,FRA,EURO,2023/3/1,2023-03,0,0
France,FRA,EURO,2023/4/1,2023-04,16,0
France,FRA,EURO,2023/5/1,2023-05,2,0
France,FRA,EURO,2023/6/1,2023-06,0,0
France,FRA,EURO,2023/7/1,2023-07,1,0
France,FRA,EURO,2023/8/1,2023-08,3,0
France,FRA,EURO,2023/9/1,2023-09,8,0
France,FRA,EURO,2023/10/1,2023-10,3,0
France,FRA,EURO,2023/11/1,2023-11,3,0
France,FRA,EURO,2023/12/1,2023-12,7,0
France,FRA,EURO,2024/1/1,2024-01,8,0
France,FRA,EURO,2024/2/1,2024-02,16,0
France,FRA,EURO,2024/3/1,2024-03,11,0
France,FRA,EURO,2024/4/1,2024-04,12,0
France,FRA,EURO,2024/5/1,2024-05,31,0
France,FRA,EURO,2024/6/1,2024-06,23,0
France,FRA,EURO,2024/7/1,2024-07,11,0
France,FRA,EURO,2024/8/1,2024-08,24,0
France,FRA,EURO,2024/9/1,2024-09,27,0
Gabon,GAB,AFRO,2024/8/1,2024-08,1,0
Gabon,GAB,AFRO,2024/9/1,2024-09,1,0
Georgia,GEO,EURO,2022/6/1,2022-06,1,0
Georgia,GEO,EURO,2022/7/1,2022-07,0,0
Georgia,GEO,EURO,2022/8/1,2022-08,1,0
Georgia,GEO,EURO,2022/9/1,2022-09,0,0
Georgia,GEO,EURO,2022/10/1,2022-10,0,0
Georgia,GEO,EURO,2022/11/1,2022-11,0,0
Georgia,GEO,EURO,2022/12/1,2022-12,0,0
Georgia,GEO,EURO,2023/1/1,2023-01,0,0
Georgia,GEO,EURO,2023/2/1,2023-02,0,0
Georgia,GEO,EURO,2023/3/1,2023-03,0,0
Georgia,GEO,EURO,2023/4/1,2023-04,0,0
Georgia,GEO,EURO,2023/5/1,2023-05,0,0
Georgia,GEO,EURO,2023/6/1,2023-06,0,0
Georgia,GEO,EURO,2023/7/1,2023-07,0,0
Georgia,GEO,EURO,2023/8/1,2023-08,0,0
Georgia,GEO,EURO,2023/9/1,2023-09,0,0
Georgia,GEO,EURO,2023/10/1,2023-10,0,0
Georgia,GEO,EURO,2023/11/1,2023-11,0,0
Georgia,GEO,EURO,2023/12/1,2023-12,0,0
Georgia,GEO,EURO,2024/1/1,2024-01,0,0
Georgia,GEO,EURO,2024/2/1,2024-02,0,0
Georgia,GEO,EURO,2024/3/1,2024-03,0,0
Georgia,GEO,EURO,2024/4/1,2024-04,0,0
Georgia,GEO,EURO,2024/5/1,2024-05,0,0
Georgia,GEO,EURO,2024/6/1,2024-06,0,0
Georgia,GEO,EURO,2024/7/1,2024-07,0,0
Georgia,GEO,EURO,2024/8/1,2024-08,0,0
Georgia,GEO,EURO,2024/9/1,2024-09,0,0
Germany,DEU,EURO,2022/5/1,2022-05,33,0
Germany,DEU,EURO,2022/6/1,2022-06,936,0
Germany,DEU,EURO,2022/7/1,2022-07,1626,0
Germany,DEU,EURO,2022/8/1,2022-08,872,0
Germany,DEU,EURO,2022/9/1,2022-09,158,0
Germany,DEU,EURO,2022/10/1,2022-10,37,0
Germany,DEU,EURO,2022/11/1,2022-11,9,0
Germany,DEU,EURO,2022/12/1,2022-12,5,0
Germany,DEU,EURO,2023/1/1,2023-01,16,0
Germany,DEU,EURO,2023/2/1,2023-02,0,0
Germany,DEU,EURO,2023/3/1,2023-03,0,0
Germany,DEU,EURO,2023/4/1,2023-04,0,0
Germany,DEU,EURO,2023/5/1,2023-05,-1,0
Germany,DEU,EURO,2023/6/1,2023-06,0,0
Germany,DEU,EURO,2023/7/1,2023-07,0,0
Germany,DEU,EURO,2023/8/1,2023-08,3,0
Germany,DEU,EURO,2023/9/1,2023-09,14,0
Germany,DEU,EURO,2023/10/1,2023-10,49,0
Germany,DEU,EURO,2023/11/1,2023-11,22,0
Germany,DEU,EURO,2023/12/1,2023-12,21,0
Germany,DEU,EURO,2024/1/1,2024-01,7,0
Germany,DEU,EURO,2024/2/1,2024-02,9,0
Germany,DEU,EURO,2024/3/1,2024-03,14,0
Germany,DEU,EURO,2024/4/1,2024-04,11,0
Germany,DEU,EURO,2024/5/1,2024-05,6,0
Germany,DEU,EURO,2024/6/1,2024-06,10,0
Germany,DEU,EURO,2024/7/1,2024-07,29,0
Germany,DEU,EURO,2024/8/1,2024-08,23,0
Germany,DEU,EURO,2024/9/1,2024-09,23,0
Ghana,GHA,AFRO,2022/1/1,2022-01,0,0
Ghana,GHA,AFRO,2022/2/1,2022-02,1,0
Ghana,GHA,AFRO,2022/3/1,2022-03,1,0
Ghana,GHA,AFRO,2022/4/1,2022-04,0,0
Ghana,GHA,AFRO,2022/5/1,2022-05,0,0
Ghana,GHA,AFRO,2022/6/1,2022-06,21,0
Ghana,GHA,AFRO,2022/7/1,2022-07,29,1
Ghana,GHA,AFRO,2022/8/1,2022-08,34,3
Ghana,GHA,AFRO,2022/9/1,2022-09,15,0
Ghana,GHA,AFRO,2022/10/1,2022-10,7,0
Ghana,GHA,AFRO,2022/11/1,2022-11,3,0
Ghana,GHA,AFRO,2022/12/1,2022-12,11,0
Ghana,GHA,AFRO,2023/1/1,2023-01,2,0
Ghana,GHA,AFRO,2023/2/1,2023-02,0,0
Ghana,GHA,AFRO,2023/3/1,2023-03,1,0
Ghana,GHA,AFRO,2023/4/1,2023-04,1,0
Ghana,GHA,AFRO,2023/5/1,2023-05,2,0
Ghana,GHA,AFRO,2023/6/1,2023-06,0,0
Ghana,GHA,AFRO,2023/7/1,2023-07,0,0
Ghana,GHA,AFRO,2023/8/1,2023-08,0,0
Ghana,GHA,AFRO,2023/9/1,2023-09,0,0
Ghana,GHA,AFRO,2023/10/1,2023-10,0,0
Ghana,GHA,AFRO,2023/11/1,2023-11,0,0
Ghana,GHA,AFRO,2023/12/1,2023-12,0,0
Ghana,GHA,AFRO,2024/1/1,2024-01,0,0
Ghana,GHA,AFRO,2024/2/1,2024-02,0,0
Ghana,GHA,AFRO,2024/3/1,2024-03,0,0
Ghana,GHA,AFRO,2024/4/1,2024-04,0,0
Ghana,GHA,AFRO,2024/5/1,2024-05,0,0
Ghana,GHA,AFRO,2024/6/1,2024-06,0,0
Ghana,GHA,AFRO,2024/7/1,2024-07,0,0
Ghana,GHA,AFRO,2024/8/1,2024-08,0,0
Ghana,GHA,AFRO,2024/9/1,2024-09,0,0
Gibraltar,GIB,EURO,2022/6/1,2022-06,1,0
Gibraltar,GIB,EURO,2022/7/1,2022-07,4,0
Gibraltar,GIB,EURO,2022/8/1,2022-08,1,0
Gibraltar,GIB,EURO,2022/9/1,2022-09,0,0
Gibraltar,GIB,EURO,2022/10/1,2022-10,0,0
Gibraltar,GIB,EURO,2022/11/1,2022-11,0,0
Gibraltar,GIB,EURO,2022/12/1,2022-12,0,0
Gibraltar,GIB,EURO,2023/1/1,2023-01,0,0
Gibraltar,GIB,EURO,2023/2/1,2023-02,0,0
Gibraltar,GIB,EURO,2023/3/1,2023-03,0,0
Gibraltar,GIB,EURO,2023/4/1,2023-04,0,0
Gibraltar,GIB,EURO,2023/5/1,2023-05,0,0
Gibraltar,GIB,EURO,2023/6/1,2023-06,0,0
Gibraltar,GIB,EURO,2023/7/1,2023-07,0,0
Gibraltar,GIB,EURO,2023/8/1,2023-08,0,0
Gibraltar,GIB,EURO,2023/9/1,2023-09,0,0
Gibraltar,GIB,EURO,2023/10/1,2023-10,0,0
Gibraltar,GIB,EURO,2023/11/1,2023-11,0,0
Gibraltar,GIB,EURO,2023/12/1,2023-12,0,0
Gibraltar,GIB,EURO,2024/1/1,2024-01,0,0
Gibraltar,GIB,EURO,2024/2/1,2024-02,0,0
Gibraltar,GIB,EURO,2024/3/1,2024-03,0,0
Gibraltar,GIB,EURO,2024/4/1,2024-04,0,0
Gibraltar,GIB,EURO,2024/5/1,2024-05,0,0
Gibraltar,GIB,EURO,2024/6/1,2024-06,0,0
Gibraltar,GIB,EURO,2024/7/1,2024-07,0,0
Gibraltar,GIB,EURO,2024/8/1,2024-08,0,0
Gibraltar,GIB,EURO,2024/9/1,2024-09,0,0
Greece,GRC,EURO,2022/6/1,2022-06,3,0
Greece,GRC,EURO,2022/7/1,2022-07,29,0
Greece,GRC,EURO,2022/8/1,2022-08,24,0
Greece,GRC,EURO,2022/9/1,2022-09,24,0
Greece,GRC,EURO,2022/10/1,2022-10,4,0
Greece,GRC,EURO,2022/11/1,2022-11,1,0
Greece,GRC,EURO,2022/12/1,2022-12,0,0
Greece,GRC,EURO,2023/1/1,2023-01,1,0
Greece,GRC,EURO,2023/2/1,2023-02,0,0
Greece,GRC,EURO,2023/3/1,2023-03,1,0
Greece,GRC,EURO,2023/4/1,2023-04,0,0
Greece,GRC,EURO,2023/5/1,2023-05,1,0
Greece,GRC,EURO,2023/6/1,2023-06,0,0
Greece,GRC,EURO,2023/7/1,2023-07,0,0
Greece,GRC,EURO,2023/8/1,2023-08,0,0
Greece,GRC,EURO,2023/9/1,2023-09,0,0
Greece,GRC,EURO,2023/10/1,2023-10,0,0
Greece,GRC,EURO,2023/11/1,2023-11,1,0
Greece,GRC,EURO,2023/12/1,2023-12,0,0
Greece,GRC,EURO,2024/1/1,2024-01,2,0
Greece,GRC,EURO,2024/2/1,2024-02,0,0
Greece,GRC,EURO,2024/3/1,2024-03,1,0
Greece,GRC,EURO,2024/4/1,2024-04,6,0
Greece,GRC,EURO,2024/5/1,2024-05,1,0
Greece,GRC,EURO,2024/6/1,2024-06,0,0
Greece,GRC,EURO,2024/7/1,2024-07,0,0
Greece,GRC,EURO,2024/8/1,2024-08,0,0
Greece,GRC,EURO,2024/9/1,2024-09,3,0
Greenland,GRL,EURO,2022/8/1,2022-08,2,0
Greenland,GRL,EURO,2022/9/1,2022-09,0,0
Greenland,GRL,EURO,2022/10/1,2022-10,0,0
Greenland,GRL,EURO,2022/11/1,2022-11,0,0
Greenland,GRL,EURO,2022/12/1,2022-12,0,0
Greenland,GRL,EURO,2023/1/1,2023-01,0,0
Greenland,GRL,EURO,2023/2/1,2023-02,0,0
Greenland,GRL,EURO,2023/3/1,2023-03,0,0
Greenland,GRL,EURO,2023/4/1,2023-04,0,0
Greenland,GRL,EURO,2023/5/1,2023-05,0,0
Greenland,GRL,EURO,2023/6/1,2023-06,0,0
Greenland,GRL,EURO,2023/7/1,2023-07,0,0
Greenland,GRL,EURO,2023/8/1,2023-08,0,0
Greenland,GRL,EURO,2023/9/1,2023-09,0,0
Greenland,GRL,EURO,2023/10/1,2023-10,0,0
Greenland,GRL,EURO,2023/11/1,2023-11,0,0
Greenland,GRL,EURO,2023/12/1,2023-12,0,0
Greenland,GRL,EURO,2024/1/1,2024-01,0,0
Greenland,GRL,EURO,2024/2/1,2024-02,0,0
Greenland,GRL,EURO,2024/3/1,2024-03,0,0
Greenland,GRL,EURO,2024/4/1,2024-04,0,0
Greenland,GRL,EURO,2024/5/1,2024-05,0,0
Greenland,GRL,EURO,2024/6/1,2024-06,0,0
Greenland,GRL,EURO,2024/7/1,2024-07,0,0
Greenland,GRL,EURO,2024/8/1,2024-08,0,0
Greenland,GRL,EURO,2024/9/1,2024-09,0,0
Guadeloupe,GLP,AMRO,2022/8/1,2022-08,1,0
Guadeloupe,GLP,AMRO,2022/9/1,2022-09,0,0
Guadeloupe,GLP,AMRO,2022/10/1,2022-10,0,0
Guadeloupe,GLP,AMRO,2022/11/1,2022-11,0,0
Guadeloupe,GLP,AMRO,2022/12/1,2022-12,0,0
Guadeloupe,GLP,AMRO,2023/1/1,2023-01,0,0
Guadeloupe,GLP,AMRO,2023/2/1,2023-02,0,0
Guadeloupe,GLP,AMRO,2023/3/1,2023-03,0,0
Guadeloupe,GLP,AMRO,2023/4/1,2023-04,0,0
Guadeloupe,GLP,AMRO,2023/5/1,2023-05,0,0
Guadeloupe,GLP,AMRO,2023/6/1,2023-06,0,0
Guadeloupe,GLP,AMRO,2023/7/1,2023-07,0,0
Guadeloupe,GLP,AMRO,2023/8/1,2023-08,0,0
Guadeloupe,GLP,AMRO,2023/9/1,2023-09,0,0
Guadeloupe,GLP,AMRO,2023/10/1,2023-10,0,0
Guadeloupe,GLP,AMRO,2023/11/1,2023-11,0,0
Guadeloupe,GLP,AMRO,2023/12/1,2023-12,0,0
Guadeloupe,GLP,AMRO,2024/1/1,2024-01,0,0
Guadeloupe,GLP,AMRO,2024/2/1,2024-02,0,0
Guadeloupe,GLP,AMRO,2024/3/1,2024-03,0,0
Guadeloupe,GLP,AMRO,2024/4/1,2024-04,0,0
Guadeloupe,GLP,AMRO,2024/5/1,2024-05,0,0
Guadeloupe,GLP,AMRO,2024/6/1,2024-06,0,0
Guadeloupe,GLP,AMRO,2024/7/1,2024-07,0,0
Guadeloupe,GLP,AMRO,2024/8/1,2024-08,0,0
Guadeloupe,GLP,AMRO,2024/9/1,2024-09,0,0
Guam,GUM,WPRO,2022/9/1,2022-09,1,0
Guatemala,GTM,AMRO,2022/7/1,2022-07,3,0
Guatemala,GTM,AMRO,2022/8/1,2022-08,10,0
Guatemala,GTM,AMRO,2022/9/1,2022-09,32,0
Guatemala,GTM,AMRO,2022/10/1,2022-10,75,0
Guatemala,GTM,AMRO,2022/11/1,2022-11,107,0
Guatemala,GTM,AMRO,2022/12/1,2022-12,75,0
Guatemala,GTM,AMRO,2023/1/1,2023-01,76,1
Guatemala,GTM,AMRO,2023/2/1,2023-02,19,0
Guatemala,GTM,AMRO,2023/3/1,2023-03,7,0
Guatemala,GTM,AMRO,2023/4/1,2023-04,1,0
Guatemala,GTM,AMRO,2023/5/1,2023-05,0,0
Guatemala,GTM,AMRO,2023/6/1,2023-06,0,0
Guatemala,GTM,AMRO,2023/7/1,2023-07,0,0
Guatemala,GTM,AMRO,2023/8/1,2023-08,0,0
Guatemala,GTM,AMRO,2023/9/1,2023-09,0,0
Guatemala,GTM,AMRO,2023/10/1,2023-10,0,0
Guatemala,GTM,AMRO,2023/11/1,2023-11,0,0
Guatemala,GTM,AMRO,2023/12/1,2023-12,0,0
Guatemala,GTM,AMRO,2024/1/1,2024-01,1,0
Guatemala,GTM,AMRO,2024/2/1,2024-02,0,0
Guatemala,GTM,AMRO,2024/3/1,2024-03,0,0
Guatemala,GTM,AMRO,2024/4/1,2024-04,0,0
Guatemala,GTM,AMRO,2024/5/1,2024-05,0,0
Guatemala,GTM,AMRO,2024/6/1,2024-06,0,0
Guatemala,GTM,AMRO,2024/7/1,2024-07,0,0
Guatemala,GTM,AMRO,2024/8/1,2024-08,0,0
Guatemala,GTM,AMRO,2024/9/1,2024-09,0,0
Guinea,GIN,AFRO,2024/8/1,2024-08,0,0
Guinea,GIN,AFRO,2024/9/1,2024-09,1,0
Guyana,GUY,AMRO,2022/8/1,2022-08,2,0
Guyana,GUY,AMRO,2022/9/1,2022-09,0,0
Guyana,GUY,AMRO,2022/10/1,2022-10,0,0
Guyana,GUY,AMRO,2022/11/1,2022-11,0,0
Guyana,GUY,AMRO,2022/12/1,2022-12,0,0
Guyana,GUY,AMRO,2023/1/1,2023-01,0,0
Guyana,GUY,AMRO,2023/2/1,2023-02,0,0
Guyana,GUY,AMRO,2023/3/1,2023-03,0,0
Guyana,GUY,AMRO,2023/4/1,2023-04,0,0
Guyana,GUY,AMRO,2023/5/1,2023-05,0,0
Guyana,GUY,AMRO,2023/6/1,2023-06,0,0
Guyana,GUY,AMRO,2023/7/1,2023-07,0,0
Guyana,GUY,AMRO,2023/8/1,2023-08,0,0
Guyana,GUY,AMRO,2023/9/1,2023-09,0,0
Guyana,GUY,AMRO,2023/10/1,2023-10,0,0
Guyana,GUY,AMRO,2023/11/1,2023-11,0,0
Guyana,GUY,AMRO,2023/12/1,2023-12,0,0
Guyana,GUY,AMRO,2024/1/1,2024-01,0,0
Guyana,GUY,AMRO,2024/2/1,2024-02,0,0
Guyana,GUY,AMRO,2024/3/1,2024-03,0,0
Guyana,GUY,AMRO,2024/4/1,2024-04,0,0
Guyana,GUY,AMRO,2024/5/1,2024-05,0,0
Guyana,GUY,AMRO,2024/6/1,2024-06,0,0
Guyana,GUY,AMRO,2024/7/1,2024-07,0,0
Guyana,GUY,AMRO,2024/8/1,2024-08,0,0
Guyana,GUY,AMRO,2024/9/1,2024-09,0,0
Honduras,HND,AMRO,2022/8/1,2022-08,4,0
Honduras,HND,AMRO,2022/9/1,2022-09,2,0
Honduras,HND,AMRO,2022/10/1,2022-10,4,0
Honduras,HND,AMRO,2022/11/1,2022-11,1,0
Honduras,HND,AMRO,2022/12/1,2022-12,3,0
Honduras,HND,AMRO,2023/1/1,2023-01,4,0
Honduras,HND,AMRO,2023/2/1,2023-02,10,0
Honduras,HND,AMRO,2023/3/1,2023-03,14,0
Honduras,HND,AMRO,2023/4/1,2023-04,2,0
Honduras,HND,AMRO,2023/5/1,2023-05,0,0
Honduras,HND,AMRO,2023/6/1,2023-06,0,0
Honduras,HND,AMRO,2023/7/1,2023-07,0,0
Honduras,HND,AMRO,2023/8/1,2023-08,0,0
Honduras,HND,AMRO,2023/9/1,2023-09,0,0
Honduras,HND,AMRO,2023/10/1,2023-10,0,0
Honduras,HND,AMRO,2023/11/1,2023-11,0,0
Honduras,HND,AMRO,2023/12/1,2023-12,0,0
Honduras,HND,AMRO,2024/1/1,2024-01,0,0
Honduras,HND,AMRO,2024/2/1,2024-02,0,0
Honduras,HND,AMRO,2024/3/1,2024-03,0,0
Honduras,HND,AMRO,2024/4/1,2024-04,0,0
Honduras,HND,AMRO,2024/5/1,2024-05,0,0
Honduras,HND,AMRO,2024/6/1,2024-06,0,0
Honduras,HND,AMRO,2024/7/1,2024-07,0,0
Honduras,HND,AMRO,2024/8/1,2024-08,0,0
Honduras,HND,AMRO,2024/9/1,2024-09,0,0
Hungary,HUN,EURO,2022/5/1,2022-05,1,0
Hungary,HUN,EURO,2022/6/1,2022-06,17,0
Hungary,HUN,EURO,2022/7/1,2022-07,19,0
Hungary,HUN,EURO,2022/8/1,2022-08,33,0
Hungary,HUN,EURO,2022/9/1,2022-09,7,0
Hungary,HUN,EURO,2022/10/1,2022-10,3,0
Hungary,HUN,EURO,2022/11/1,2022-11,0,0
Hungary,HUN,EURO,2022/12/1,2022-12,0,0
Hungary,HUN,EURO,2023/1/1,2023-01,0,0
Hungary,HUN,EURO,2023/2/1,2023-02,0,0
Hungary,HUN,EURO,2023/3/1,2023-03,0,0
Hungary,HUN,EURO,2023/4/1,2023-04,0,0
Hungary,HUN,EURO,2023/5/1,2023-05,0,0
Hungary,HUN,EURO,2023/6/1,2023-06,0,0
Hungary,HUN,EURO,2023/7/1,2023-07,0,0
Hungary,HUN,EURO,2023/8/1,2023-08,0,0
Hungary,HUN,EURO,2023/9/1,2023-09,0,0
Hungary,HUN,EURO,2023/10/1,2023-10,1,0
Hungary,HUN,EURO,2023/11/1,2023-11,0,0
Hungary,HUN,EURO,2023/12/1,2023-12,1,0
Hungary,HUN,EURO,2024/1/1,2024-01,1,0
Hungary,HUN,EURO,2024/2/1,2024-02,0,0
Hungary,HUN,EURO,2024/3/1,2024-03,0,0
Hungary,HUN,EURO,2024/4/1,2024-04,0,0
Hungary,HUN,EURO,2024/5/1,2024-05,0,0
Hungary,HUN,EURO,2024/6/1,2024-06,2,0
Hungary,HUN,EURO,2024/7/1,2024-07,0,0
Hungary,HUN,EURO,2024/8/1,2024-08,0,0
Hungary,HUN,EURO,2024/9/1,2024-09,0,0
Iceland,ISL,EURO,2022/6/1,2022-06,4,0
Iceland,ISL,EURO,2022/7/1,2022-07,5,0
Iceland,ISL,EURO,2022/8/1,2022-08,3,0
Iceland,ISL,EURO,2022/9/1,2022-09,2,0
Iceland,ISL,EURO,2022/10/1,2022-10,2,0
Iceland,ISL,EURO,2022/11/1,2022-11,0,0
Iceland,ISL,EURO,2022/12/1,2022-12,0,0
Iceland,ISL,EURO,2023/1/1,2023-01,0,0
Iceland,ISL,EURO,2023/2/1,2023-02,0,0
Iceland,ISL,EURO,2023/3/1,2023-03,0,0
Iceland,ISL,EURO,2023/4/1,2023-04,0,0
Iceland,ISL,EURO,2023/5/1,2023-05,0,0
Iceland,ISL,EURO,2023/6/1,2023-06,0,0
Iceland,ISL,EURO,2023/7/1,2023-07,0,0
Iceland,ISL,EURO,2023/8/1,2023-08,0,0
Iceland,ISL,EURO,2023/9/1,2023-09,1,0
Iceland,ISL,EURO,2023/10/1,2023-10,0,0
Iceland,ISL,EURO,2023/11/1,2023-11,0,0
Iceland,ISL,EURO,2023/12/1,2023-12,0,0
Iceland,ISL,EURO,2024/1/1,2024-01,0,0
Iceland,ISL,EURO,2024/2/1,2024-02,0,0
Iceland,ISL,EURO,2024/3/1,2024-03,0,0
Iceland,ISL,EURO,2024/4/1,2024-04,0,0
Iceland,ISL,EURO,2024/5/1,2024-05,0,0
Iceland,ISL,EURO,2024/6/1,2024-06,0,0
Iceland,ISL,EURO,2024/7/1,2024-07,0,0
Iceland,ISL,EURO,2024/8/1,2024-08,0,0
Iceland,ISL,EURO,2024/9/1,2024-09,0,0
India,IND,SEARO,2022/7/1,2022-07,4,0
India,IND,SEARO,2022/8/1,2022-08,6,1
India,IND,SEARO,2022/9/1,2022-09,2,0
India,IND,SEARO,2022/10/1,2022-10,5,0
India,IND,SEARO,2022/11/1,2022-11,0,0
India,IND,SEARO,2022/12/1,2022-12,3,0
India,IND,SEARO,2023/1/1,2023-01,2,0
India,IND,SEARO,2023/2/1,2023-02,0,0
India,IND,SEARO,2023/3/1,2023-03,0,0
India,IND,SEARO,2023/4/1,2023-04,0,0
India,IND,SEARO,2023/5/1,2023-05,0,0
India,IND,SEARO,2023/6/1,2023-06,0,0
India,IND,SEARO,2023/7/1,2023-07,0,0
India,IND,SEARO,2023/8/1,2023-08,0,0
India,IND,SEARO,2023/9/1,2023-09,5,0
India,IND,SEARO,2023/10/1,2023-10,0,0
India,IND,SEARO,2023/11/1,2023-11,0,0
India,IND,SEARO,2023/12/1,2023-12,0,0
India,IND,SEARO,2024/1/1,2024-01,0,0
India,IND,SEARO,2024/2/1,2024-02,0,0
India,IND,SEARO,2024/3/1,2024-03,0,0
India,IND,SEARO,2024/4/1,2024-04,0,0
India,IND,SEARO,2024/5/1,2024-05,0,0
India,IND,SEARO,2024/6/1,2024-06,0,0
India,IND,SEARO,2024/7/1,2024-07,0,0
India,IND,SEARO,2024/8/1,2024-08,3,0
India,IND,SEARO,2024/9/1,2024-09,3,0
Indonesia,IDN,SEARO,2022/8/1,2022-08,1,0
Indonesia,IDN,SEARO,2022/9/1,2022-09,0,0
Indonesia,IDN,SEARO,2022/10/1,2022-10,0,0
Indonesia,IDN,SEARO,2022/11/1,2022-11,0,0
Indonesia,IDN,SEARO,2022/12/1,2022-12,0,0
Indonesia,IDN,SEARO,2023/1/1,2023-01,0,0
Indonesia,IDN,SEARO,2023/2/1,2023-02,0,0
Indonesia,IDN,SEARO,2023/3/1,2023-03,0,0
Indonesia,IDN,SEARO,2023/4/1,2023-04,0,0
Indonesia,IDN,SEARO,2023/5/1,2023-05,0,0
Indonesia,IDN,SEARO,2023/6/1,2023-06,0,0
Indonesia,IDN,SEARO,2023/7/1,2023-07,0,0
